Vármegye;Település;Cím;Típus;Akadálymentesség;Választópolgárok száma
VESZPRÉM vármegye;Farkasgyepű;8582 Farkasgyepű, Petőfi Sándor u. 42. (Faluház);10 ezer és az alatti lakosú település;Igen;335
VESZPRÉM vármegye;Felsőörs;8227 Felsőörs, Körmendy pr. u. 5.(Malomvölgy Ált.Isk.-Ebédlő);10 ezer és az alatti lakosú település;Igen;830
VESZPRÉM vármegye;Felsőörs;8227 Felsőörs, Körmendy pr. u. 5.(Malomvölgy Ált.Isk.-tornaterem);10 ezer és az alatti lakosú település;Igen;812
VESZPRÉM vármegye;Ganna;8597 Ganna, Fő utca 39. (kultúrház);10 ezer és az alatti lakosú település;Igen;230
VESZPRÉM vármegye;Gecse; Gecse, Kossuth u. 46. (Közösségi Ház);10 ezer és az alatti lakosú település;Igen;317
VESZPRÉM vármegye;Gic; Gic, Nagy Lajos út 23.  (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;295
VESZPRÉM vármegye;Gógánfa;8346 Gógánfa, Deák F. u. 49. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;595
VESZPRÉM vármegye;Gyepükaján; Gyepükaján, Kossuth u. 8. (Kultúrház);10 ezer és az alatti lakosú település;Igen;279
VESZPRÉM vármegye;Gyulakeszi; Gyulakeszi, Kossuth utca 55. (Kultúrház);10 ezer és az alatti lakosú település;Igen;576
VESZPRÉM vármegye;Hajmáskér;8192 Hajmáskér, Kossuth L. utca 31. (Önkormányzat);10 ezer és az alatti lakosú település;Igen;914
VESZPRÉM vármegye;Hajmáskér;8192 Hajmáskér, Iskola utca 4. (Közösségi ház, Nyugdíjasklub);10 ezer és az alatti lakosú település;Igen;730
VESZPRÉM vármegye;Hajmáskér;8192 Hajmáskér, Iskola utca 4. (Közösségi ház fsz. Nagyterem);10 ezer és az alatti lakosú település;Igen;822
VESZPRÉM vármegye;Halimba; Halimba, Petőfi Sándor u. 22. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;938
VESZPRÉM vármegye;Hárskút;8442 Hárskút, Fő utca 10. (Faluház);10 ezer és az alatti lakosú település;Igen;549
VESZPRÉM vármegye;Hegyesd;8296 Hegyesd, Zrínyi utca 1. (Iroda);10 ezer és az alatti lakosú település;Igen;158
VESZPRÉM vármegye;Hegymagas; Hegymagas, Szigligeti utca 16. (Kultúrház);10 ezer és az alatti lakosú település;Igen;250
VESZPRÉM vármegye;Herend;8440 Herend, Fasor utca 15. (Herend Szálló);10 ezer és az alatti lakosú település;Igen;734
VESZPRÉM vármegye;Herend;8440 Herend, Kossuth Lajos utca 136. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;758
VESZPRÉM vármegye;Herend;8440 Herend, Iskola utca 8.  (Általános Iskola);10 ezer és az alatti lakosú település;Igen;703
VESZPRÉM vármegye;Herend;8440 Herend, Kossuth Lajos utca 45.  (Közösségi és Tájház);10 ezer és az alatti lakosú település;Igen;718
VESZPRÉM vármegye;Hetyefő;8344 Hetyefő, Kossuth Lajos u. 35. (Faluház);10 ezer és az alatti lakosú település;Igen;84
VESZPRÉM vármegye;Hidegkút; Hidegkút, Fő utca 67/A. (Faluház);10 ezer és az alatti lakosú település;Igen;382
VESZPRÉM vármegye;Homokbödöge; Homokbödöge, Kossuth utca 47. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;563
VESZPRÉM vármegye;Hosztót; Hosztót, Jókai u. 66. (Kultúrház);10 ezer és az alatti lakosú település;Igen;64
VESZPRÉM vármegye;Iszkáz; Iszkáz, József A. utca 5. (Kultúrház);10 ezer és az alatti lakosú település;Igen;291
VESZPRÉM vármegye;Jásd; Jásd, Dózsa György u. 1. (Kultúrház);10 ezer és az alatti lakosú település;Igen;577
VESZPRÉM vármegye;Kamond; Kamond, Kossuth utca 28. (Faluház);10 ezer és az alatti lakosú település;Igen;294
VESZPRÉM vármegye;Kapolcs;8294 Kapolcs, Kossuth utca 62. (Kultúrház);10 ezer és az alatti lakosú település;Igen;347
VESZPRÉM vármegye;Karakószörcsök; Karakószörcsök, Kossuth utca 1. (Faluház);10 ezer és az alatti lakosú település;Igen;232
VESZPRÉM vármegye;Káptalanfa; Káptalanfa, Rákóczi u. 8.  (Kultúrház);10 ezer és az alatti lakosú település;Igen;649
VESZPRÉM vármegye;Káptalantóti; Káptalantóti, Petőfi u. 51.  (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;410
VESZPRÉM vármegye;Kemeneshőgyész; Kemeneshőgyész, Kossuth utca 107. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;400
VESZPRÉM vármegye;Kemenesszentpéter; Kemenesszentpéter, Jókai utca 2. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;534
VESZPRÉM vármegye;Kerta; Kerta, Dózsa György utca 36. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;439
VESZPRÉM vármegye;Kékkút;8254 Kékkút, Fő utca 5. (Kultúrház);10 ezer és az alatti lakosú település;Igen;52
VESZPRÉM vármegye;Királyszentistván; Királyszentistván, Fő u. 32-34. (Faluház Aulája);10 ezer és az alatti lakosú település;Igen;398
VESZPRÉM vármegye;Kisapáti; Kisapáti, Kossuth u. 66. (Kultúrház);10 ezer és az alatti lakosú település;Igen;300
VESZPRÉM vármegye;Kisberzseny; Kisberzseny, Széchenyi u. 20. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;83
VESZPRÉM vármegye;Kiscsősz; Kiscsősz, Kossuth u. 47. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;88
VESZPRÉM vármegye;Kislőd; Kislőd, Hősök tere 1. (Községház);10 ezer és az alatti lakosú település;Igen;1002
VESZPRÉM vármegye;Kispirit; Kispirit, Kossuth u. 3. (Kultúrház);10 ezer és az alatti lakosú település;Igen;64
VESZPRÉM vármegye;Kisszőlős; Kisszőlős, Rákóczi u. 3.;10 ezer és az alatti lakosú település;Igen;104
VESZPRÉM vármegye;Kolontár; Kolontár, Arany János u. 2. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;577
VESZPRÉM vármegye;Köveskál;8274 Köveskál, Henyei utca 7.  (Kultúrház);10 ezer és az alatti lakosú település;Igen;295
VESZPRÉM vármegye;Kővágóörs;8254 Kővágóörs, Jókai Mór utca 49. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;602
VESZPRÉM vármegye;Kup;8595 Kup, Fő utca 97. (kultúrotthon);10 ezer és az alatti lakosú település;Igen;354
VESZPRÉM vármegye;Külsővat;9532 Külsővat, Kossuth u. 70. (Kultúrház);10 ezer és az alatti lakosú település;Igen;574
VESZPRÉM vármegye;Küngös; Küngös, Kossuth Lajos utca 30. (Faluház);10 ezer és az alatti lakosú település;Igen;440
VESZPRÉM vármegye;Lesencefalu; Lesencefalu, Kossuth utca 46. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;245
VESZPRÉM vármegye;Lesenceistvánd; Lesenceistvánd, Kossuth u. 91. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;795
VESZPRÉM vármegye;Lesencetomaj; Lesencetomaj, Kossuth Lajos utca 51. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;760
VESZPRÉM vármegye;Litér;8196 Litér, Álmos utca 37. (Községháza);10 ezer és az alatti lakosú település;Igen;871
VESZPRÉM vármegye;Litér;8196 Litér, Ond u. 1. (Ertl Pálné Művelődési Ház és Könyvtár);10 ezer és az alatti lakosú település;Igen;906
VESZPRÉM vármegye;Lovas; Lovas, Fő u. 8. (Faluház);10 ezer és az alatti lakosú település;Igen;462
VESZPRÉM vármegye;Lovászpatona; Lovászpatona, Kossuth tér 2. (Községháza);10 ezer és az alatti lakosú település;Igen;954
VESZPRÉM vármegye;Lókút;8425 Lókút, Bem J.  u. 75. (volt iskola);10 ezer és az alatti lakosú település;Igen;386
VESZPRÉM vármegye;Magyargencs; Magyargencs, Petőfi utca 152. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;407
VESZPRÉM vármegye;Magyarpolány; Magyarpolány, Dózsa utca 6. (Községház);10 ezer és az alatti lakosú település;Igen;1099
VESZPRÉM vármegye;Malomsok; Malomsok, Fő tér 19. (Faluház);10 ezer és az alatti lakosú település;Igen;440
VESZPRÉM vármegye;Marcalgergelyi; Marcalgergelyi, Kossuth u. 27. (Kultúrház);10 ezer és az alatti lakosú település;Igen;305
VESZPRÉM vármegye;Marcaltő; Marcaltő, Fő tér 14.  (Védőnői Tanácsadó);10 ezer és az alatti lakosú település;Igen;406
VESZPRÉM vármegye;Marcaltő; Marcaltő, Ihász puszta 2. (Közösségi ház);10 ezer és az alatti lakosú település;Igen;205
VESZPRÉM vármegye;Márkó;8441 Márkó, Kálvária u. 6. (Márkói Kulturális Központ);10 ezer és az alatti lakosú település;Igen;638
VESZPRÉM vármegye;Márkó;8441 Márkó, Kálvária u. 6. (Kulturális Központ);10 ezer és az alatti lakosú település;Igen;766
VESZPRÉM vármegye;Megyer;8348 Megyer, Fő u. 23. (Kultúrotthon);10 ezer és az alatti lakosú település;Igen;24
VESZPRÉM vármegye;Mencshely;8271 Mencshely, Fő u. 36. (Kultúrotthon);10 ezer és az alatti lakosú település;Igen;238
VESZPRÉM vármegye;Mezőlak;8514 Mezőlak, Arany János u. 9. (Kultúrház);10 ezer és az alatti lakosú település;Igen;780
VESZPRÉM vármegye;Mihályháza; Mihályháza, Jókai u. 2. (Önkormányzati Hivatal);10 ezer és az alatti lakosú település;Igen;602
VESZPRÉM vármegye;Mindszentkálla;8282 Mindszentkálla, Petőfi Sándor utca 13. (Kultúrház);10 ezer és az alatti lakosú település;Igen;203
VESZPRÉM vármegye;Monostorapáti;8296 Monostorapáti, Petőfi utca 12. (Kultúrház);10 ezer és az alatti lakosú település;Igen;916
VESZPRÉM vármegye;Monoszló; Monoszló, Fő u. 35. (Kultúrház);10 ezer és az alatti lakosú település;Igen;100
VESZPRÉM vármegye;Nagyacsád; Nagyacsád, Deák F.utca 1-3. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;521
VESZPRÉM vármegye;Nagyalásony; Nagyalásony, Kossuth u. 29. (Házasságkötő terem);10 ezer és az alatti lakosú település;Igen;425
VESZPRÉM vármegye;Nagydém; Nagydém, Széchenyi u. 1. (Községháza);10 ezer és az alatti lakosú település;Igen;266
VESZPRÉM vármegye;Nagyesztergár; Nagyesztergár, Radnóti M. u. 41. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;942
VESZPRÉM vármegye;Nagygyimót; Nagygyimót, Pápai u. 35. (Kultúrotthon);10 ezer és az alatti lakosú település;Igen;459
VESZPRÉM vármegye;Nagypirit; Nagypirit, Rákóczi utca 32. (Kultúrház);10 ezer és az alatti lakosú település;Igen;215
VESZPRÉM vármegye;Nagytevel; Nagytevel, Kossuth u. 56. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;445
VESZPRÉM vármegye;Nagyvázsony;8291 Nagyvázsony, Petőfi u. 2. (IKSZT);10 ezer és az alatti lakosú település;Igen;841
VESZPRÉM vármegye;Nagyvázsony;8291 Nagyvázsony, Kinizsi u. 96. (Községháza);10 ezer és az alatti lakosú település;Nem;653
VESZPRÉM vármegye;Nemesgörzsöny; Nemesgörzsöny, Petőfi utca 20. (Ált. Isk.);10 ezer és az alatti lakosú település;Igen;524
VESZPRÉM vármegye;Nemesgulács; Nemesgulács, József A. u. 49. (Művelődési- és Sportház);10 ezer és az alatti lakosú település;Igen;819
VESZPRÉM vármegye;Nemeshany; Nemeshany, Petőfi u. 85. (Polgármesteri iroda);10 ezer és az alatti lakosú település;Igen;301
VESZPRÉM vármegye;Nemesszalók; Nemesszalók, Rákóczi u. 15. (Önkormányzati Hivatal);10 ezer és az alatti lakosú település;Igen;721
VESZPRÉM vármegye;Nemesvámos; Nemesvámos, Kossuth Lajos utca 22. (Petőfi S. Ált.Isk.);10 ezer és az alatti lakosú település;Igen;837
VESZPRÉM vármegye;Nemesvámos; Nemesvámos, Kossuth Lajos utca 22. (Petőfi S. Ált.Isk.);10 ezer és az alatti lakosú település;Igen;820
VESZPRÉM vármegye;Nemesvámos; Nemesvámos, Kossuth Lajos utca 22. (Petőfi S. Ált.Isk.);10 ezer és az alatti lakosú település;Igen;799
VESZPRÉM vármegye;Nemesvita; Nemesvita, Dózsa utca 1. (Posta);10 ezer és az alatti lakosú település;Igen;317
VESZPRÉM vármegye;Németbánya;8581 Németbánya, Fő tér 3.  (Önkormányzat);10 ezer és az alatti lakosú település;Igen;109
VESZPRÉM vármegye;Noszlop; Noszlop, Dózsa u. 45. (Noszlop Községház);10 ezer és az alatti lakosú település;Igen;813
VESZPRÉM vármegye;Nóráp;8591 Nóráp, Kossuth u. 48. (kultúrotthon);10 ezer és az alatti lakosú település;Igen;169
VESZPRÉM vármegye;Nyárád; Nyárád, Arany J. u. 31.  (Közösségi Ház);10 ezer és az alatti lakosú település;Igen;757
VESZPRÉM vármegye;Nyirád; Nyirád, Szabadság u. 1. (Erzsébet Királyné Ált. Iskola);10 ezer és az alatti lakosú település;Igen;803
VESZPRÉM vármegye;Nyirád; Nyirád, Dózsa Gy. u. 52/A. (Erzsébet Királyné Ált. Isk.);10 ezer és az alatti lakosú település;Igen;699
VESZPRÉM vármegye;Olaszfalu; Olaszfalu, Váci M. u. 17. /Általános Iskola/;10 ezer és az alatti lakosú település;Igen;852
VESZPRÉM vármegye;Oroszi; Oroszi, Szabadság u. 29. (Kultúrház);10 ezer és az alatti lakosú település;Igen;123
VESZPRÉM vármegye;Óbudavár; Óbudavár, Fő utca 18/I (Szent Márton Ház);10 ezer és az alatti lakosú település;Igen;49
VESZPRÉM vármegye;Öcs; Öcs, Béke u. 35. (Faluház);10 ezer és az alatti lakosú település;Igen;185
VESZPRÉM vármegye;Örvényes; Örvényes, Szent Imre u. 47. (Faluház);10 ezer és az alatti lakosú település;Igen;141
VESZPRÉM vármegye;Öskü; Öskü, Mecset u. 2. (Kultúrház);10 ezer és az alatti lakosú település;Igen;1051
VESZPRÉM vármegye;Öskü; Öskü, Mecset u. 3. (IKSZT);10 ezer és az alatti lakosú település;Igen;810
VESZPRÉM vármegye;Ősi; Ősi, Kossuth L. u. 40. (Ősi Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;870
VESZPRÉM vármegye;Ősi; Ősi, Kossuth L. u. 117. (Közösségi Helyiség);10 ezer és az alatti lakosú település;Igen;746
VESZPRÉM vármegye;Paloznak; Paloznak, Fő u. 10. (Faluház);10 ezer és az alatti lakosú település;Igen;511
VESZPRÉM vármegye;Papkeszi; Papkeszi, Fő u. 21. (Kultúrház);10 ezer és az alatti lakosú település;Igen;1066
VESZPRÉM vármegye;Papkeszi; Papkeszi, Colorchemia 101. (Műv. Ház);10 ezer és az alatti lakosú település;Igen;175
VESZPRÉM vármegye;Pápa; Pápa, Jókai u. 18. (Tarczy Lajos Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Igen;801
VESZPRÉM vármegye;Pápa; Pápa, Fő tér 6. (Katolikus Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Igen;680
VESZPRÉM vármegye;Pápa; Pápa, Török B. u. 20. (Katolikus Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Igen;744
VESZPRÉM vármegye;Pápa; Pápa, Korona u. 29. (Erkel Ferenc Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Igen;698
VESZPRÉM vármegye;Pápa; Pápa, Erkel u. 39. (Acsády Szakképző Isk. 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;756
VESZPRÉM vármegye;Pápa; Pápa, Jókai u. 37. (Vajda Márta Ált. Isk. volt Jókai);10 ezer lakos feletti település, nem megyei jogú város;Igen;926
VESZPRÉM vármegye;Pápa; Pápa, Huszár ltp. 33. (Huszár ltp. Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;908
VESZPRÉM vármegye;Pápa; Pápa, Szövetkezet u. 36/A. (Fáy ltp. Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;634
VESZPRÉM vármegye;Pápa; Pápa, Erkel u. 39. (Acsády Szakképző Isk. 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;610
VESZPRÉM vármegye;Pápa; Pápa, Radnóti u. 12. (Nátuskerti Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;890
VESZPRÉM vármegye;Pápa; Pápa, Aradi u. 10-12. (Munkácsy M. Ált. Isk. 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;955
VESZPRÉM vármegye;Pápa; Pápa, Aradi u. 10-12. (Munkácsy M. Ált. Isk. 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;599
VESZPRÉM vármegye;Pápa; Pápa, Kisfaludy u. 20. (Erzsébetvárosi Óvoda 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;666
VESZPRÉM vármegye;Pápa; Pápa, Szent I. u. 28. (Bakonyerdő Zrt.Erdészeti Irodaép);10 ezer lakos feletti település, nem megyei jogú város;Igen;701
VESZPRÉM vármegye;Pápa; Pápa, Külső-Győri út 2. (Magyar Közút Nonprofit Zrt.);10 ezer lakos feletti település, nem megyei jogú város;Nem;1047
VESZPRÉM vármegye;Pápa; Pápa, Kisfaludy u. 26. (volt Textilgy-i Kerékpármegörző);10 ezer lakos feletti település, nem megyei jogú város;Igen;942
VESZPRÉM vármegye;Pápa; Pápa, Huszár ltp. 3. (Huszár Közösségi Ház-volt HEMO);10 ezer lakos feletti település, nem megyei jogú város;Igen;601
VESZPRÉM vármegye;Pápa; Pápa, Kisfaludy u. 20. (Erzsébetvárosi Óvoda 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;775
VESZPRÉM vármegye;Pápa; Pápa, Borsosgyőri út 25. (Polgármesteri Hivatal);10 ezer lakos feletti település, nem megyei jogú város;Igen;646
VESZPRÉM vármegye;Pápa; Pápa, Kéttornyúlaki utca 11. (Polgármesteri Hivatal);10 ezer lakos feletti település, nem megyei jogú város;Igen;363
VESZPRÉM vármegye;Pápa; Pápa, Teleki u. 2. (Weöres Sándor Ált. Isk. 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;701
VESZPRÉM vármegye;Pápa; Pápa, Képző u. 1. (Napsugár Bölcsőde 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;631
VESZPRÉM vármegye;Pápa;8500 Pápa, Ötödik u. 26. (Vajda Márta (volt Tókerti) Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;933
VESZPRÉM vármegye;Pápa; Pápa, Vajda ltp. 28. (Evangélikus (voltVajdai) Óvoda 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;764
VESZPRÉM vármegye;Pápa; Pápa, Vajda ltp. 28. (Evangélikus (voltVajdai) Óvoda 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;651
VESZPRÉM vármegye;Pápa;8500 Pápa, Képző u. 3. (volt Szivárvány Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;642
VESZPRÉM vármegye;Pápa; Pápa, Teleki u. 2. (Weöres Sándor Ált. Isk. 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;660
VESZPRÉM vármegye;Pápa; Pápa, Képző u. 1. (Napsugár Bölcsőde 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;824
VESZPRÉM vármegye;Pápa;8500 Pápa, Külső-Veszprémi út 2. (Batthyány Szakképző Isk 1.);10 ezer lakos feletti település, nem megyei jogú város;Igen;825
VESZPRÉM vármegye;Pápa;8500 Pápa, Külső-Veszprémi út 2. (Batthyány Szakképző Isk 2.);10 ezer lakos feletti település, nem megyei jogú város;Igen;910
VESZPRÉM vármegye;Pápa; Pápa, Tapolcafői utca 71. (Művelődési Ház);10 ezer lakos feletti település, nem megyei jogú város;Igen;681
VESZPRÉM vármegye;Pápadereske; Pápadereske, Rákóczi u. 43. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;254
VESZPRÉM vármegye;Pápakovácsi;8596 Pápakovácsi, Fő utca 19. (tanácskozó terem);10 ezer és az alatti lakosú település;Igen;459
VESZPRÉM vármegye;Pápasalamon; Pápasalamon, Petőfi tér 3. (Önkormányzat);10 ezer és az alatti lakosú település;Igen;275
VESZPRÉM vármegye;Pápateszér; Pápateszér, Petőfi u. 17.  (Hivatal);10 ezer és az alatti lakosú település;Igen;949
